sku_id,category,name,mrp,DiscountPercent,AvailableQuantity,DiscountedSellingPrice,WeightInGms,OutofStock,quantity
1893,Dairy,Cheese,30.54,2.07,127,29.91,750,False,1
1894,Beverages,Coffee,156.1,2.71,68,151.87,100,False,1
1895,Snacks,Parle-G,440.49,3.4,115,425.51,500,False,7
1896,Snacks,Bingo,77.56,2.39,171,75.71,250,False,4
1897,Vegetables,Cabbage,365.4,26.32,18,269.23,250,False,4
1898,Dairy,Milk,109.78,38.43,17,67.59,1000,False,2
1899,Dairy,Cheese,198.37,20.75,66,157.21,100,False,4
1900,Dairy,Cheese,35.97,24.94,105,27.0,1000,False,9
1901,Dairy,Cheese,339.01,22.5,83,262.73,500,False,3
1902,Snacks,Bingo,95.19,44.23,95,53.09,1000,False,4
1903,Beverages,Pepsi,176.19,38.94,59,107.58,250,False,1
1904,Fruits,Apple,92.67,32.6,131,62.46,1000,False,8
1905,Fruits,Orange,377.8,37.58,24,235.82,500,False,5
1906,Snacks,Parle-G,420.57,27.51,131,304.87,100,False,2
1907,Dairy,Cheese,41.93,2.58,139,40.85,100,False,1
1908,Vegetables,Carrot,372.17,26.11,177,275.0,750,False,5
1909,Fruits,Grapes,336.09,30.56,18,233.38,500,False,9
1910,Beverages,Tea,479.38,49.55,98,241.85,1000,False,8
1911,Dairy,Cheese,174.12,42.57,186,100.0,500,False,5
1912,Beverages,Juice,353.14,30.88,66,244.09,750,False,8
1913,Snacks,Lays,474.37,36.83,181,299.66,100,False,5
1914,Dairy,Paneer,388.51,13.34,5,336.68,500,False,1
1915,Snacks,Lays,33.6,47.17,100,17.75,100,False,5
1916,Dairy,Curd,339.33,39.75,41,204.45,750,False,9
1917,Fruits,Banana,320.73,34.55,129,209.92,750,False,9
1918,Beverages,Juice,32.06,17.72,119,26.38,750,False,9
1919,Vegetables,Onion,407.11,8.73,1,371.57,250,False,1
1920,Vegetables,Onion,367.21,45.53,150,200.02,100,False,1
1921,Vegetables,Carrot,348.45,29.31,13,246.32,1000,False,4
1922,Fruits,Grapes,259.99,44.36,194,144.66,1000,False,9
1923,Beverages,Pepsi,253.71,41.68,34,147.96,250,False,7
1924,Fruits,Apple,253.57,48.92,171,129.52,500,False,6
1925,Beverages,Tea,102.7,31.95,173,69.89,750,False,2
1926,Snacks,KurKure,111.34,26.17,76,82.2,750,False,1
1927,Vegetables,Cabbage,203.83,30.61,191,141.44,500,False,5
1928,Fruits,Apple,151.1,49.37,60,76.5,750,False,9
1929,Fruits,Mango,62.48,20.11,59,49.92,250,False,5
1930,Snacks,Oreo,341.27,42.14,153,197.46,250,False,9
1931,Vegetables,Onion,192.39,7.78,90,177.42,1000,False,4
1932,Snacks,Bingo,441.61,40.42,2,263.11,1000,False,2
1933,Fruits,Mango,135.39,24.33,146,102.45,500,False,9
1934,Snacks,Lays,166.6,42.67,28,95.51,100,False,5
1935,Vegetables,Carrot,29.05,19.79,90,23.3,500,False,5
1936,Fruits,Mango,397.46,47.87,63,207.2,750,False,8
1937,Dairy,Curd,66.03,3.58,161,63.67,500,False,8
1938,Snacks,Lays,319.34,29.63,143,224.72,100,False,8
1939,Snacks,KurKure,124.75,23.93,73,94.9,100,False,8
1940,Beverages,Coffee,363.26,24.68,33,273.61,250,False,6
1941,Vegetables,Cabbage,225.35,46.56,32,120.43,1000,False,8
1942,Vegetables,Tomato,406.05,12.01,53,357.28,100,False,6
1943,Fruits,Grapes,473.8,41.75,90,275.99,500,False,3
1944,Fruits,Grapes,261.2,10.6,97,233.51,100,False,6
1945,Snacks,KurKure,212.94,23.58,2,162.73,750,False,1
1946,Beverages,Tea,238.33,15.13,114,202.27,1000,False,1
1947,Snacks,Parle-G,17.63,14.59,150,15.06,750,False,2
1948,Snacks,Oreo,433.99,1.17,118,428.91,750,False,8
1949,Vegetables,Carrot,359.32,48.0,61,186.85,250,False,6
1950,Beverages,Juice,286.13,2.28,14,279.61,500,False,9
1951,Beverages,Juice,133.73,2.97,142,129.76,100,False,5
1952,Beverages,Pepsi,207.22,13.84,22,178.54,100,False,6
1953,Vegetables,Onion,15.28,42.62,7,8.77,250,False,8
1954,Fruits,Grapes,272.78,25.13,134,204.23,100,False,2
1955,Fruits,Apple,263.35,34.28,13,173.07,750,False,7
1956,Snacks,Lays,407.05,3.2,108,394.02,750,False,3
1957,Fruits,Banana,365.2,2.84,158,354.83,250,False,8
1958,Vegetables,Cabbage,64.66,37.52,59,40.4,250,False,4
1959,Vegetables,Tomato,495.81,34.99,31,322.33,250,False,6
1960,Vegetables,Carrot,70.56,43.42,154,39.92,500,False,7
1961,Dairy,Cheese,446.11,10.08,87,401.14,100,False,2
1962,Snacks,Lays,287.25,45.62,84,156.21,1000,False,2
1963,Vegetables,Onion,327.43,47.61,185,171.54,100,False,9
1964,Vegetables,Tomato,406.13,43.67,113,228.77,1000,False,4
1965,Dairy,Paneer,179.57,30.74,40,124.37,500,False,9
1966,Dairy,Milk,174.77,48.09,0,90.72,1000,True,5
1967,Beverages,Coffee,443.02,29.73,57,311.31,1000,False,9
1968,Beverages,Tea,436.27,16.94,170,362.37,500,False,7
1969,Fruits,Orange,480.37,36.55,100,304.79,1000,False,2
1970,Snacks,KurKure,209.51,29.61,83,147.47,100,False,7
1971,Dairy,Milk,59.73,25.92,118,44.25,500,False,7
1972,Beverages,Juice,288.41,14.9,74,245.44,750,False,3
1973,Dairy,Paneer,262.02,22.4,94,203.33,250,False,1
1974,Beverages,Pepsi,222.58,9.07,54,202.39,750,False,5
1975,Dairy,Paneer,22.31,12.79,0,19.46,750,True,7
1976,Fruits,Grapes,404.32,48.73,113,207.29,1000,False,5
1977,Dairy,Milk,492.59,8.07,12,452.84,1000,False,9
1978,Snacks,Oreo,459.16,14.47,189,392.72,100,False,3
1979,Snacks,Parle-G,117.86,9.91,66,106.18,1000,False,7
1980,Dairy,Cheese,411.16,4.63,138,392.12,750,False,9
1981,Vegetables,Cabbage,330.31,30.96,96,228.05,500,False,1
1982,Fruits,Apple,108.75,33.41,193,72.42,100,False,3
1983,Vegetables,Onion,220.57,2.06,66,216.03,1000,False,5
1984,Dairy,Paneer,149.16,47.45,164,78.38,1000,False,9
1985,Beverages,Coke,478.14,26.79,54,350.05,500,False,2
1986,Dairy,Milk,147.02,29.35,19,103.87,100,False,3
1987,Dairy,Paneer,12.86,4.39,188,12.3,100,False,3
1988,Snacks,Bingo,366.62,46.36,41,196.65,750,False,8
1989,Beverages,Tea,252.12,3.57,110,243.12,1000,False,4
1990,Snacks,Lays,88.23,46.19,79,47.48,750,False,5
1991,Snacks,Parle-G,323.96,15.25,191,274.56,100,False,7
1992,Snacks,Lays,387.26,42.15,136,224.03,500,False,6
1993,Fruits,Mango,397.58,26.79,182,291.07,1000,False,4
1994,Snacks,Oreo,243.57,45.08,9,133.77,750,False,5
1995,Fruits,Orange,365.26,32.51,18,246.51,500,False,9
1996,Dairy,Curd,277.07,33.93,47,183.06,750,False,7
1997,Dairy,Milk,126.96,35.66,199,81.69,250,False,2
1998,Snacks,Lays,391.99,23.16,66,301.21,1000,False,1
1999,Beverages,Pepsi,52.27,29.56,134,36.82,100,False,2
2000,Beverages,Tea,183.31,12.29,156,160.78,1000,False,9
2001,Beverages,Juice,252.26,25.94,86,186.82,750,False,2
2002,Fruits,Mango,415.55,33.4,159,276.76,500,False,7
2003,Fruits,Orange,160.91,17.48,85,132.78,250,False,6
2004,Beverages,Coke,243.08,25.29,92,181.61,750,False,9
2005,Dairy,Cheese,53.05,10.09,166,47.7,500,False,1
2006,Beverages,Juice,348.82,12.21,46,306.23,500,False,4
2007,Dairy,Cheese,120.97,7.19,11,112.27,100,False,9
2008,Fruits,Mango,309.06,41.13,61,181.94,250,False,8
2009,Beverages,Coke,222.95,18.22,32,182.33,1000,False,3
2010,Vegetables,Tomato,325.7,7.69,28,300.65,500,False,7
2011,Fruits,Apple,55.33,16.65,34,46.12,250,False,6
2012,Snacks,Parle-G,76.05,22.72,113,58.77,250,False,5
2013,Fruits,Banana,473.53,12.6,24,413.87,100,False,8
2014,Dairy,Curd,74.36,39.75,72,44.8,100,False,4
2015,Fruits,Apple,417.09,26.93,50,304.77,1000,False,9
2016,Fruits,Orange,74.86,29.52,189,52.76,500,False,9
2017,Fruits,Apple,323.65,20.01,129,258.89,100,False,4
2018,Fruits,Orange,395.39,29.66,57,278.12,1000,False,9
2019,Snacks,KurKure,14.85,6.83,169,13.84,100,False,5
2020,Snacks,Lays,483.37,24.97,128,362.67,750,False,2
2021,Vegetables,Cabbage,259.79,36.8,124,164.19,500,False,6
2022,Vegetables,Cabbage,175.28,12.78,196,152.88,500,False,3
2023,Snacks,Lays,299.29,32.31,73,202.59,500,False,4
2024,Beverages,Coffee,87.63,34.08,172,57.77,250,False,6
2025,Dairy,Paneer,107.16,41.07,97,63.15,500,False,9
2026,Snacks,Lays,80.31,47.82,121,41.91,1000,False,7
2027,Beverages,Tea,239.27,24.41,26,180.86,250,False,5
2028,Beverages,Coke,489.86,41.69,23,285.64,750,False,4
2029,Vegetables,Cabbage,251.82,27.38,78,182.87,750,False,5
2030,Dairy,Cheese,251.77,7.44,168,233.04,500,False,2
2031,Dairy,Paneer,378.54,18.03,37,310.29,500,False,5
2032,Dairy,Curd,354.45,18.9,113,287.46,1000,False,5
2033,Fruits,Banana,29.2,28.93,150,20.75,750,False,9
2034,Snacks,Lays,459.76,2.89,41,446.47,250,False,6
2035,Beverages,Pepsi,251.7,39.84,180,151.42,750,False,6
2036,Snacks,Parle-G,39.24,24.1,185,29.78,750,False,8
2037,Dairy,Paneer,393.49,26.35,121,289.81,500,False,2
2038,Snacks,KurKure,10.59,44.8,25,5.85,500,False,1
2039,Vegetables,Onion,403.02,8.43,161,369.05,1000,False,5
2040,Snacks,Oreo,217.2,46.94,138,115.25,750,False,6
2041,Snacks,Oreo,416.25,23.1,73,320.1,250,False,9
2042,Dairy,Curd,78.02,27.93,112,56.23,500,False,7
2043,Snacks,KurKure,453.44,26.33,161,334.05,500,False,6
2044,Dairy,Paneer,10.16,46.79,137,5.41,1000,False,8
2045,Beverages,Juice,207.96,24.55,129,156.91,750,False,4
2046,Vegetables,Carrot,430.89,45.23,132,236.0,1000,False,7
2047,Snacks,Lays,388.9,8.07,121,357.52,250,False,1
2048,Snacks,Bingo,51.41,25.77,84,38.16,500,False,8
2049,Snacks,Bingo,278.02,24.28,24,210.52,1000,False,7
2050,Dairy,Paneer,207.13,38.22,19,127.96,250,False,6
2051,Beverages,Pepsi,383.35,48.32,106,198.12,500,False,9
2052,Vegetables,Tomato,218.48,5.58,179,206.29,250,False,8
2053,Beverages,Juice,123.34,45.33,190,67.43,250,False,9
2054,Vegetables,Carrot,261.1,31.1,36,179.9,750,False,5
2055,Snacks,Lays,262.34,18.53,117,213.73,250,False,7
2056,Dairy,Cheese,144.84,25.74,2,107.56,1000,False,5
2057,Fruits,Orange,498.15,31.61,136,340.68,500,False,9
2058,Dairy,Cheese,202.71,42.43,76,116.7,500,False,3
2059,Snacks,Lays,441.56,39.32,176,267.94,250,False,5
2060,Dairy,Butter,14.77,30.3,70,10.29,500,False,7
2061,Dairy,Paneer,475.85,37.43,76,297.74,100,False,3
2062,Vegetables,Carrot,32.44,7.26,75,30.08,250,False,1
2063,Vegetables,Onion,428.27,16.8,193,356.32,750,False,8
2064,Beverages,Tea,345.37,31.54,57,236.44,750,False,2
2065,Snacks,KurKure,431.72,40.75,103,255.79,250,False,3
2066,Fruits,Banana,194.59,1.97,89,190.76,250,False,1
2067,Fruits,Orange,488.33,3.1,10,473.19,500,False,6
2068,Beverages,Coffee,33.63,47.55,162,17.64,1000,False,6
2069,Dairy,Cheese,191.83,12.18,53,168.47,250,False,3
2070,Vegetables,Cabbage,499.71,27.08,68,364.39,500,False,1
2071,Vegetables,Potato,83.3,26.57,180,61.17,500,False,3
2072,Snacks,KurKure,27.93,8.36,158,25.6,1000,False,8
2073,Snacks,Lays,307.8,19.6,137,247.47,750,False,3
2074,Beverages,Tea,69.84,33.07,28,46.74,500,False,1
2075,Dairy,Butter,239.12,0.43,11,238.09,250,False,4
2076,Vegetables,Tomato,287.43,3.5,49,277.37,100,False,1
2077,Snacks,Parle-G,81.56,28.41,1,58.39,750,False,1
2078,Beverages,Pepsi,173.29,49.39,184,87.7,250,False,7
2079,Fruits,Apple,77.5,42.94,78,44.22,750,False,9
2080,Beverages,Tea,116.73,18.25,35,95.43,500,False,6
2081,Dairy,Butter,156.73,9.69,141,141.54,1000,False,1
2082,Vegetables,Cabbage,136.71,36.49,155,86.82,100,False,2
2083,Beverages,Coke,416.07,10.64,186,371.8,100,False,3
2084,Beverages,Tea,492.45,44.5,191,273.31,1000,False,8
2085,Vegetables,Tomato,247.9,37.23,71,155.61,1000,False,8
2086,Vegetables,Potato,424.66,25.43,198,316.67,250,False,7
2087,Fruits,Grapes,154.58,21.2,68,121.81,250,False,2
2088,Vegetables,Potato,376.52,10.39,61,337.4,1000,False,5
2089,Fruits,Grapes,402.67,16.97,37,334.34,250,False,1
2090,Vegetables,Carrot,86.01,19.64,113,69.12,250,False,4
2091,Dairy,Paneer,92.95,2.17,45,90.93,1000,False,3
2092,Vegetables,Onion,406.36,23.69,26,310.09,1000,False,7
2093,Beverages,Coke,363.39,30.39,66,252.96,1000,False,5
2094,Beverages,Juice,368.02,34.38,72,241.49,1000,False,2
2095,Dairy,Paneer,83.96,40.79,132,49.71,500,False,2
2096,Dairy,Milk,263.39,34.69,40,172.02,100,False,3
2097,Dairy,Paneer,431.59,7.3,2,400.08,1000,False,3
2098,Fruits,Orange,175.69,30.14,138,122.74,100,False,9
2099,Dairy,Paneer,152.02,15.69,183,128.17,750,False,5
2100,Beverages,Coke,37.51,29.88,18,26.3,1000,False,9
2101,Beverages,Coke,171.69,5.49,0,162.26,1000,True,7
2102,Beverages,Coffee,412.0,42.28,182,237.81,500,False,4
2103,Beverages,Coffee,19.91,44.8,27,10.99,500,False,1
2104,Vegetables,Carrot,280.49,48.99,26,143.08,100,False,6
2105,Fruits,Apple,232.58,47.04,182,123.17,750,False,6
2106,Dairy,Milk,277.5,21.2,156,218.67,250,False,5
2107,Fruits,Grapes,141.36,26.78,134,103.5,250,False,1
2108,Vegetables,Carrot,415.13,0.13,192,414.59,100,False,2
2109,Vegetables,Tomato,190.39,2.07,93,186.45,500,False,3
2110,Snacks,Oreo,315.43,4.61,75,300.89,750,False,1
2111,Dairy,Cheese,183.57,24.06,146,139.4,750,False,8
2112,Beverages,Coke,261.24,29.9,23,183.13,250,False,2
2113,Beverages,Coffee,10.0,6.26,188,9.37,100,False,8
2114,Beverages,Juice,206.08,7.38,134,190.87,750,False,6
2115,Snacks,Parle-G,465.77,2.51,140,454.08,250,False,4
2116,Fruits,Apple,382.6,43.98,20,214.33,100,False,1
2117,Beverages,Coffee,103.37,7.42,165,95.7,250,False,7
2118,Fruits,Banana,339.18,28.1,130,243.87,1000,False,3
2119,Snacks,Lays,496.47,38.78,132,303.94,250,False,5
2120,Snacks,Oreo,352.3,37.6,141,219.84,1000,False,7
2121,Fruits,Orange,238.35,30.29,156,166.15,750,False,3
2122,Vegetables,Onion,342.75,24.79,137,257.78,250,False,9
2123,Dairy,Butter,109.98,36.94,148,69.35,250,False,3
2124,Vegetables,Carrot,404.82,18.78,74,328.79,750,False,3
2125,Vegetables,Potato,230.57,42.97,91,131.49,1000,False,1
2126,Fruits,Apple,416.55,5.6,194,393.22,100,False,9
2127,Dairy,Butter,213.39,11.39,110,189.08,250,False,5
2128,Vegetables,Potato,437.83,2.55,183,426.67,500,False,5
2129,Fruits,Apple,163.45,9.8,134,147.43,1000,False,3
2130,Vegetables,Onion,402.79,17.49,31,332.34,1000,False,1
2131,Vegetables,Tomato,495.41,44.29,123,275.99,250,False,2
2132,Snacks,Lays,116.3,18.85,69,94.38,750,False,5
2133,Vegetables,Tomato,378.19,10.5,158,338.48,250,False,3
2134,Dairy,Curd,205.72,37.87,108,127.81,750,False,7
2135,Fruits,Banana,397.71,26.18,143,293.59,1000,False,9
2136,Vegetables,Carrot,101.26,0.22,25,101.04,500,False,4
2137,Beverages,Coffee,202.15,35.45,68,130.49,250,False,3
2138,Snacks,Oreo,451.47,18.91,25,366.1,1000,False,8
2139,Beverages,Tea,319.72,2.04,174,313.2,750,False,2
2140,Fruits,Apple,369.44,30.62,89,256.32,1000,False,3
2141,Fruits,Banana,76.3,24.34,75,57.73,250,False,1
2142,Fruits,Mango,351.92,26.85,40,257.43,250,False,5
2143,Beverages,Tea,398.52,23.45,53,305.07,100,False,2
2144,Fruits,Banana,62.85,4.5,91,60.02,750,False,2
2145,Fruits,Mango,365.33,6.27,107,342.42,250,False,4
2146,Beverages,Coke,450.57,9.64,146,407.14,750,False,3
2147,Beverages,Pepsi,218.13,16.22,167,182.75,750,False,2
2148,Fruits,Grapes,281.45,35.94,55,180.3,250,False,2
2149,Beverages,Pepsi,404.46,25.95,46,299.5,250,False,7
2150,Dairy,Paneer,472.89,26.85,106,345.92,1000,False,4
2151,Beverages,Juice,26.99,9.53,91,24.42,100,False,3
2152,Fruits,Mango,436.97,34.04,199,288.23,1000,False,2
2153,Beverages,Tea,381.71,32.14,103,259.03,500,False,3
2154,Beverages,Juice,493.29,18.1,64,404.0,250,False,2
2155,Vegetables,Tomato,294.91,32.78,76,198.24,500,False,4
2156,Vegetables,Tomato,153.81,25.11,140,115.19,100,False,3
2157,Fruits,Grapes,413.01,15.12,36,350.56,250,False,7
2158,Dairy,Milk,401.5,2.99,67,389.5,500,False,4
2159,Dairy,Cheese,408.65,36.2,169,260.72,1000,False,7
2160,Vegetables,Potato,463.22,26.13,14,342.18,1000,False,7
2161,Snacks,KurKure,195.9,44.83,120,108.08,100,False,3
2162,Snacks,Bingo,343.53,33.85,21,227.25,500,False,3
2163,Vegetables,Tomato,257.35,40.69,198,152.63,750,False,6
2164,Dairy,Butter,397.37,36.05,172,254.12,100,False,3
2165,Snacks,Lays,59.82,29.28,168,42.3,1000,False,7
2166,Snacks,Bingo,253.19,16.78,16,210.7,1000,False,6
2167,Dairy,Paneer,432.32,35.18,187,280.23,750,False,8
2168,Fruits,Grapes,447.12,27.45,13,324.39,750,False,8
2169,Fruits,Grapes,316.91,15.7,83,267.16,750,False,9
2170,Fruits,Grapes,469.45,39.07,141,286.04,500,False,3
2171,Dairy,Paneer,147.36,43.57,124,83.16,750,False,2
2172,Dairy,Butter,143.64,28.29,197,103.0,250,False,3
2173,Beverages,Tea,177.88,29.99,125,124.53,100,False,6
2174,Fruits,Apple,182.48,8.87,115,166.29,1000,False,1
2175,Beverages,Pepsi,296.53,18.33,179,242.18,500,False,6
2176,Snacks,Bingo,77.79,39.96,96,46.71,500,False,4
2177,Fruits,Grapes,272.21,20.13,72,217.41,1000,False,7
2178,Fruits,Grapes,434.33,21.88,55,339.3,500,False,7
2179,Vegetables,Cabbage,487.99,40.69,11,289.43,250,False,4
2180,Fruits,Grapes,194.88,2.07,54,190.85,1000,False,8
2181,Snacks,Lays,56.38,9.29,149,51.14,500,False,3
2182,Fruits,Banana,313.37,2.45,179,305.69,500,False,3
2183,Snacks,KurKure,393.61,39.28,127,239.0,1000,False,8
2184,Vegetables,Carrot,210.07,20.75,121,166.48,750,False,9
2185,Snacks,Bingo,415.73,15.33,150,352.0,1000,False,2
2186,Vegetables,Carrot,370.08,17.81,191,304.17,750,False,1
2187,Snacks,KurKure,346.81,42.66,41,198.86,1000,False,1
2188,Dairy,Paneer,399.35,14.97,170,339.57,250,False,2
2189,Vegetables,Carrot,189.93,49.86,162,95.23,500,False,4
2190,Dairy,Paneer,321.88,11.34,42,285.38,100,False,9
2191,Beverages,Tea,403.79,24.65,90,304.26,750,False,1
2192,Fruits,Apple,334.42,22.69,103,258.54,100,False,6
2193,Snacks,Oreo,89.73,48.46,121,46.25,750,False,2
2194,Beverages,Coffee,425.34,47.41,5,223.69,100,False,2
2195,Snacks,Lays,184.45,39.07,158,112.39,500,False,6
2196,Beverages,Juice,374.31,39.69,116,225.75,250,False,9
2197,Snacks,KurKure,127.44,42.2,115,73.66,500,False,1
2198,Dairy,Milk,156.17,28.14,106,112.22,100,False,6
2199,Beverages,Tea,253.01,43.91,109,141.91,750,False,8
2200,Vegetables,Carrot,158.89,11.16,91,141.16,250,False,3
2201,Snacks,Bingo,115.13,34.97,179,74.87,100,False,1
2202,Dairy,Cheese,160.73,29.37,129,113.52,100,False,6
2203,Snacks,Parle-G,303.11,3.36,129,292.93,500,False,5
2204,Vegetables,Carrot,467.44,5.51,50,441.68,1000,False,7
2205,Dairy,Milk,59.79,16.3,107,50.04,250,False,8
2206,Snacks,Oreo,25.59,3.14,126,24.79,250,False,7
2207,Snacks,Lays,404.67,27.74,74,292.41,100,False,2
2208,Beverages,Tea,141.91,7.43,140,131.37,250,False,2
2209,Fruits,Apple,373.55,29.6,8,262.98,100,False,1
2210,Fruits,Apple,322.9,4.87,96,307.17,750,False,6
2211,Fruits,Apple,317.41,4.47,118,303.22,750,False,1
2212,Snacks,Oreo,338.46,13.89,34,291.45,750,False,6
2213,Snacks,Lays,232.52,31.19,48,160.0,250,False,7
2214,Vegetables,Cabbage,152.52,2.33,120,148.97,250,False,3
2215,Snacks,Bingo,469.53,1.12,67,464.27,750,False,3
2216,Dairy,Curd,167.5,25.13,161,125.41,250,False,4
2217,Dairy,Milk,34.84,38.22,191,21.52,1000,False,8
2218,Beverages,Tea,81.47,11.63,36,72.0,750,False,5
2219,Dairy,Butter,463.11,36.95,147,291.99,1000,False,4
2220,Dairy,Butter,282.77,34.4,27,185.5,100,False,4
2221,Fruits,Apple,399.97,45.53,19,217.86,500,False,3
2222,Vegetables,Tomato,341.84,23.26,62,262.33,100,False,8
2223,Fruits,Orange,365.16,30.95,67,252.14,100,False,9
2224,Beverages,Pepsi,312.85,49.84,156,156.93,250,False,3
2225,Snacks,KurKure,262.44,30.72,153,181.82,250,False,7
2226,Snacks,Lays,121.08,45.11,22,66.46,1000,False,8
2227,Vegetables,Cabbage,183.52,34.9,11,119.47,250,False,5
2228,Vegetables,Onion,216.2,13.27,159,187.51,500,False,8
2229,Fruits,Grapes,21.07,0.96,194,20.87,100,False,3
2230,Dairy,Cheese,433.4,42.51,5,249.16,1000,False,2
2231,Beverages,Coffee,369.38,1.31,57,364.54,1000,False,2
2232,Vegetables,Cabbage,331.12,13.76,106,285.56,750,False,7
2233,Dairy,Cheese,497.92,48.52,23,256.33,500,False,1
2234,Beverages,Coke,459.54,13.97,30,395.34,1000,False,6
2235,Dairy,Curd,394.3,0.08,56,393.98,750,False,7
2236,Fruits,Orange,143.32,21.44,45,112.59,500,False,8
2237,Fruits,Orange,32.17,46.15,75,17.32,250,False,4
2238,Snacks,Parle-G,461.96,31.1,85,318.29,250,False,3
2239,Vegetables,Carrot,181.3,24.85,124,136.25,500,False,6
2240,Fruits,Grapes,480.51,40.21,54,287.3,250,False,5
2241,Fruits,Banana,111.43,3.19,95,107.88,1000,False,5
2242,Fruits,Grapes,474.83,20.94,182,375.4,250,False,9
2243,Dairy,Paneer,11.02,9.29,92,10.0,1000,False,5
2244,Dairy,Cheese,357.23,15.45,107,302.04,500,False,5
2245,Beverages,Coke,146.57,48.6,140,75.34,750,False,2
2246,Snacks,Bingo,309.9,7.78,188,285.79,1000,False,9
2247,Snacks,Parle-G,166.87,36.08,110,106.66,1000,False,8
2248,Vegetables,Cabbage,256.18,31.84,10,174.61,500,False,3
2249,Snacks,KurKure,168.37,47.49,154,88.41,250,False,7
2250,Vegetables,Tomato,309.34,32.09,26,210.07,100,False,8
2251,Snacks,Parle-G,325.49,2.79,108,316.41,100,False,2
2252,Fruits,Banana,331.94,30.65,162,230.2,1000,False,3
2253,Snacks,Bingo,360.13,23.38,34,275.93,1000,False,8
2254,Snacks,Parle-G,247.7,8.38,87,226.94,250,False,7
2255,Snacks,KurKure,424.64,7.5,168,392.79,100,False,8
2256,Vegetables,Onion,441.54,26.9,100,322.77,1000,False,4
2257,Dairy,Cheese,94.24,9.89,179,84.92,250,False,7
2258,Beverages,Juice,339.27,13.27,58,294.25,750,False,1
2259,Dairy,Butter,91.42,14.59,98,78.08,100,False,9
2260,Vegetables,Carrot,360.54,3.75,136,347.02,100,False,2
2261,Fruits,Apple,295.69,47.95,167,153.91,750,False,4
2262,Beverages,Tea,143.05,32.0,121,97.27,250,False,8
2263,Dairy,Curd,276.72,22.86,199,213.46,500,False,8
2264,Fruits,Orange,381.29,48.03,38,198.16,250,False,6
2265,Beverages,Tea,330.46,34.61,62,216.09,100,False,3
2266,Fruits,Mango,98.7,32.21,13,66.91,750,False,2
2267,Beverages,Coke,337.41,45.18,21,184.97,1000,False,6
2268,Dairy,Butter,19.47,15.19,6,16.51,750,False,5
2269,Dairy,Milk,200.99,24.47,66,151.81,250,False,3
2270,Dairy,Paneer,378.59,18.2,103,309.69,750,False,8
2271,Fruits,Mango,320.49,10.19,136,287.83,1000,False,3
2272,Snacks,Oreo,103.51,34.82,76,67.47,250,False,5
2273,Vegetables,Potato,23.54,5.52,188,22.24,1000,False,7
2274,Beverages,Juice,424.7,49.61,15,214.01,750,False,7
2275,Beverages,Coke,483.66,17.63,79,398.39,1000,False,6
2276,Dairy,Milk,246.44,32.2,21,167.09,250,False,8
2277,Vegetables,Cabbage,31.62,23.58,80,24.16,1000,False,1
2278,Beverages,Coke,71.71,12.64,1,62.65,1000,False,9
2279,Fruits,Mango,121.09,21.11,5,95.53,750,False,7
2280,Fruits,Banana,130.85,5.8,37,123.26,100,False,4
2281,Beverages,Coffee,10.72,31.26,57,7.37,1000,False,7
2282,Beverages,Pepsi,60.63,6.37,163,56.77,1000,False,4
2283,Vegetables,Carrot,205.24,35.14,54,133.12,250,False,1
2284,Beverages,Juice,118.18,20.38,73,94.09,250,False,7
2285,Dairy,Paneer,495.13,39.97,136,297.23,250,False,1
2286,Snacks,Parle-G,108.93,9.33,93,98.77,100,False,9
2287,Dairy,Milk,490.96,30.49,109,341.27,250,False,1
2288,Snacks,Parle-G,197.76,7.56,32,182.81,100,False,3
2289,Fruits,Grapes,337.75,24.16,16,256.15,250,False,9
2290,Vegetables,Potato,268.61,36.13,17,171.56,100,False,9
2291,Beverages,Juice,14.52,10.44,141,13.0,750,False,2
2292,Dairy,Paneer,315.73,38.27,50,194.9,1000,False,5
2293,Fruits,Apple,283.45,20.69,35,224.8,1000,False,7
2294,Dairy,Curd,350.38,21.92,42,273.58,100,False,4
2295,Dairy,Cheese,39.64,43.62,179,22.35,500,False,5
2296,Snacks,KurKure,30.39,2.68,145,29.58,250,False,2
2297,Dairy,Cheese,177.26,6.55,24,165.65,250,False,1
2298,Dairy,Cheese,379.32,17.43,172,313.2,100,False,8
2299,Beverages,Coke,71.18,32.1,146,48.33,500,False,1
2300,Snacks,Bingo,90.22,47.41,8,47.45,750,False,6
2301,Snacks,Lays,474.48,1.13,16,469.12,100,False,7
2302,Dairy,Milk,10.59,21.98,165,8.26,500,False,6
2303,Fruits,Mango,74.87,25.61,32,55.7,750,False,1
2304,Dairy,Curd,203.34,41.27,114,119.42,750,False,5
2305,Snacks,Oreo,342.45,19.34,52,276.22,500,False,8
2306,Vegetables,Carrot,105.21,21.6,69,82.48,750,False,6
2307,Fruits,Grapes,45.17,20.63,80,35.85,100,False,7
2308,Fruits,Apple,335.72,2.26,147,328.13,250,False,2
2309,Fruits,Apple,372.89,16.29,152,312.15,500,False,4
2310,Fruits,Banana,365.85,27.99,100,263.45,100,False,1
2311,Fruits,Orange,111.23,31.16,22,76.57,250,False,1
2312,Vegetables,Carrot,415.63,45.9,13,224.86,1000,False,8
2313,Snacks,Parle-G,431.17,28.47,43,308.42,500,False,5
2314,Fruits,Apple,170.2,35.9,177,109.1,250,False,5
